kode_pos,provinsi,kota_kabupaten,kecamatan,kelurahan_desa,kelurahan_desa_id
71452,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Selatan,Ilir Mesjid,63.08.04.2005
71452,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Selatan,Jarang Kuantan,63.08.04.2006
71452,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Selatan,Jumba,63.08.04.2007
71452,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Selatan,Telaga Sari,63.08.04.2008
71452,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Selatan,Telaga Silaba,63.08.04.2009
71452,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Selatan,Banyu Hirang,63.08.04.2010
71452,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Selatan,Kayakah,63.08.04.2011
71452,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Selatan,Bajawit,63.08.04.2012
71452,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Selatan,Padang Tanggul,63.08.04.2013
71452,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Selatan,Teluk Paring,63.08.04.2014
71452,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Selatan,Rukam Hilir,63.08.04.2015
71452,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Selatan,Mamar,63.08.04.2016
71452,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Selatan,Cempaka,63.08.04.2017
71452,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Selatan,Keramat,63.08.04.2018
71452,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Selatan,Ujung Murung,63.08.04.2019
71452,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Selatan,Raja,
71452,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Selatan,Pulau Tambak,63.08.04.2021
71452,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Selatan,Harusan Telaga,63.08.04.2022
71452,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Selatan,Simpang Tiga,63.08.04.2023
71452,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Selatan,Cangkering,63.08.04.2024
71452,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Selatan,Kutai Kecil,63.08.04.2025
71452,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Selatan,Teluk Sari,63.08.04.2026
71452,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Selatan,Murung Panggang,63.08.04.2027
71452,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Selatan,Telaga Hanyar,63.08.04.2028
71452,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Selatan,Rukam Hulu,63.08.04.2029
71452,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Selatan,Murung Sari,63.08.04.2030
71419,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Tengah,Antasari,63.08.05.1001
71414,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Tengah,Murung Sari,63.08.05.1002
71419,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Tengah,Kebun Sari,63.08.05.1003
71418,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Tengah,Paliwara,63.08.05.1004
71418,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Tengah,Sungai Malang,63.08.05.1005
71419,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Tengah,Tapus,63.08.05.2006
71419,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Tengah,Kandang Halang,63.08.05.2007
71419,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Tengah,Pasar Senin,63.08.05.2008
71419,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Tengah,Raden Hulu,
71417,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Tengah,Tangga Ulin Hilir,63.08.05.2010
71413,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Tengah,Tambalangan,63.08.05.2011
71419,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Tengah,Palampitan Hulu,63.08.05.2012
71419,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Tengah,Harus,63.08.05.2013
71419,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Tengah,Pinangkara,63.08.05.2014
71419,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Tengah,Sungai Karias,63.08.05.2015
71419,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Tengah,Tigarun,63.08.05.2016
71419,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Tengah,Pinang Habang,63.08.05.2017
71412,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Tengah,Hulu Pasar,63.08.05.2018
71419,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Tengah,Raden Hilir,
71419,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Tengah,Rantawan,63.08.05.2020
71419,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Tengah,Muara Tapus,63.08.05.2021
71419,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Tengah,Palampitan Hilir,63.08.05.2022
71419,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Tengah,Harusan,63.08.05.2023
71419,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Tengah,Sungai Baring,63.08.05.2024
71419,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Tengah,Kembang Kuning,63.08.05.2025
71419,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Tengah,Datu Kuning,63.08.05.2026
71417,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Tengah,Tangga Ulin Hulu,63.08.05.2027
71419,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Tengah,Mawar Sari,63.08.05.2028
71419,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Tengah,Danau Cermin,63.08.05.2029
71471,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Utara,Pakapuran,63.08.06.2003
71471,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Utara,Pakacangan,63.08.06.2004
71471,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Utara,Panangkalaan,63.08.06.2005
71471,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Utara,Padang Basar,63.08.06.2006
71471,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Utara,Murung Karangan,63.08.06.2007
71471,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Utara,Kamayahan,63.08.06.2008
71471,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Utara,Guntung,63.08.06.2009
71471,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Utara,Muara Baruh,63.08.06.2010
71471,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Utara,Teluk Daun,63.08.06.2011
71471,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Utara,Sungai Turak,63.08.06.2012
71471,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Utara,Tabalong Mati,63.08.06.2013
71471,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Utara,Pimping,63.08.06.2020
71471,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Utara,Padang Luar,63.08.06.2021
71471,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Utara,Tayur,63.08.06.2023
71471,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Utara,Panangkalaan Hulu,63.08.06.2026
71471,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Utara,Cakeru,63.08.06.2027
71471,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Utara,Sungai Turak Dalam,63.08.06.2028
71471,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Utara,Panyaungan,63.08.06.2029
71471,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Utara,Kuangan,63.08.06.2030
71471,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Utara,Tabing Liring,63.08.06.2032
71471,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Utara,Padang Basar Hilir,63.08.06.2033
71471,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Utara,Telaga Bamban,63.08.06.2034
71471,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Utara,Air Tawar,63.08.06.2035
71471,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Utara,Panangian,63.08.06.2037
71471,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Utara,Pamintangan,63.08.06.2041
71471,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Utara,Pandawanan,63.08.06.2044
71416,Kalimantan Selatan,Hulu Sungai Utara,Banjang,Banjang,63.08.07.2001
71416,Kalimantan Selatan,Hulu Sungai Utara,Banjang,Patarikan,63.08.07.2002
71416,Kalimantan Selatan,Hulu Sungai Utara,Banjang,Teluk Buluh,63.08.07.2003
71416,Kalimantan Selatan,Hulu Sungai Utara,Banjang,Pandulangan,63.08.07.2004
71416,Kalimantan Selatan,Hulu Sungai Utara,Banjang,Danau Terati,63.08.07.2005
71416,Kalimantan Selatan,Hulu Sungai Utara,Banjang,Garunggang,63.08.07.2006
71416,Kalimantan Selatan,Hulu Sungai Utara,Banjang,Baruh Tabing,63.08.07.2007
71416,Kalimantan Selatan,Hulu Sungai Utara,Banjang,Murung Padang,63.08.07.2008
71416,Kalimantan Selatan,Hulu Sungai Utara,Banjang,Teluk Sarikat,63.08.07.2009
71416,Kalimantan Selatan,Hulu Sungai Utara,Banjang,Beringin,63.08.07.2010
71416,Kalimantan Selatan,Hulu Sungai Utara,Banjang,Kalintamui,63.08.07.2011
71416,Kalimantan Selatan,Hulu Sungai Utara,Banjang,Pelanjungan Sari,63.08.07.2012
71416,Kalimantan Selatan,Hulu Sungai Utara,Banjang,Lok Bangkai,63.08.07.2013
71416,Kalimantan Selatan,Hulu Sungai Utara,Banjang,Sungai Bahadangan,63.08.07.2014
71416,Kalimantan Selatan,Hulu Sungai Utara,Banjang,Karias Dalam,63.08.07.2015
71416,Kalimantan Selatan,Hulu Sungai Utara,Banjang,Rantau Bujur,63.08.07.2016
71416,Kalimantan Selatan,Hulu Sungai Utara,Banjang,Kaludan Kecil,63.08.07.2017
71416,Kalimantan Selatan,Hulu Sungai Utara,Banjang,Kaludan Besar,63.08.07.2018
71416,Kalimantan Selatan,Hulu Sungai Utara,Banjang,Pawalutan,63.08.07.2019
71416,Kalimantan Selatan,Hulu Sungai Utara,Banjang,Pulau Damar,63.08.07.2020
71472,Kalimantan Selatan,Hulu Sungai Utara,Haur Gading,Palimbangan,63.08.08.2001
71472,Kalimantan Selatan,Hulu Sungai Utara,Haur Gading,Palimbangan Gusti,63.08.08.2002
71472,Kalimantan Selatan,Hulu Sungai Utara,Haur Gading,Palimbang Sari,63.08.08.2003
71472,Kalimantan Selatan,Hulu Sungai Utara,Haur Gading,Bayur,63.08.08.2004
71472,Kalimantan Selatan,Hulu Sungai Utara,Haur Gading,Lok Suga,63.08.08.2005
71472,Kalimantan Selatan,Hulu Sungai Utara,Haur Gading,Sungai Limas,63.08.08.2006
71472,Kalimantan Selatan,Hulu Sungai Utara,Haur Gading,Pihaung,63.08.08.2007
71472,Kalimantan Selatan,Hulu Sungai Utara,Haur Gading,Sungai Binuang,63.08.08.2008
71472,Kalimantan Selatan,Hulu Sungai Utara,Haur Gading,Jingah Bujur,63.08.08.2009
71472,Kalimantan Selatan,Hulu Sungai Utara,Haur Gading,Haur Gading,63.08.08.2010
71472,Kalimantan Selatan,Hulu Sungai Utara,Haur Gading,Keramat,63.08.08.2011
71472,Kalimantan Selatan,Hulu Sungai Utara,Haur Gading,Tambak Sari panji,63.08.08.2012
71472,Kalimantan Selatan,Hulu Sungai Utara,Haur Gading,Pulantani,63.08.08.2013
71472,Kalimantan Selatan,Hulu Sungai Utara,Haur Gading,Waringin,63.08.08.2014
71472,Kalimantan Selatan,Hulu Sungai Utara,Haur Gading,Tangkawang,63.08.08.2015
71472,Kalimantan Selatan,Hulu Sungai Utara,Haur Gading,Tuhuran,63.08.08.2016
71472,Kalimantan Selatan,Hulu Sungai Utara,Haur Gading,Teluk Haur,63.08.08.2017
71472,Kalimantan Selatan,Hulu Sungai Utara,Haur Gading,Panawakan,63.08.08.2018
71451,Kalimantan Selatan,Hulu Sungai Utara,Paminggir,Paminggir,63.08.09.2001
71451,Kalimantan Selatan,Hulu Sungai Utara,Paminggir,Paminggir Seberang,63.08.09.2002
71451,Kalimantan Selatan,Hulu Sungai Utara,Paminggir,Ambahai,63.08.09.2003
71451,Kalimantan Selatan,Hulu Sungai Utara,Paminggir,Sapala,63.08.09.2004
71451,Kalimantan Selatan,Hulu Sungai Utara,Paminggir,Bararawa,63.08.09.2005
71451,Kalimantan Selatan,Hulu Sungai Utara,Paminggir,Pal Batu,63.08.09.2006
71451,Kalimantan Selatan,Hulu Sungai Utara,Paminggir,Tampakang,63.08.09.2007
71456,Kalimantan Selatan,Hulu Sungai Utara,Sungai Tabukan,Sungai Tabukan,63.08.10.2001
71456,Kalimantan Selatan,Hulu Sungai Utara,Sungai Tabukan,Nelayan,63.08.10.2002
71456,Kalimantan Selatan,Hulu Sungai Utara,Sungai Tabukan,Galagah Hulu,63.08.10.2003
71456,Kalimantan Selatan,Hulu Sungai Utara,Sungai Tabukan,Galagah,63.08.10.2004
71456,Kalimantan Selatan,Hulu Sungai Utara,Sungai Tabukan,Teluk Cati,63.08.10.2005
71456,Kalimantan Selatan,Hulu Sungai Utara,Sungai Tabukan,Pematang Benteng,63.08.10.2006
71456,Kalimantan Selatan,Hulu Sungai Utara,Sungai Tabukan,Pematang Benteng Hilir,63.08.10.2007
71456,Kalimantan Selatan,Hulu Sungai Utara,Sungai Tabukan,Pasar Sabtu,63.08.10.2008
71456,Kalimantan Selatan,Hulu Sungai Utara,Sungai Tabukan,Sungai Haji,63.08.10.2009
71456,Kalimantan Selatan,Hulu Sungai Utara,Sungai Tabukan,Hilir Mesjid,63.08.10.2010
71456,Kalimantan Selatan,Hulu Sungai Utara,Sungai Tabukan,Gampa Raya,63.08.10.2011
71456,Kalimantan Selatan,Hulu Sungai Utara,Sungai Tabukan,Banua Hanyar,63.08.10.2012
71456,Kalimantan Selatan,Hulu Sungai Utara,Sungai Tabukan,Rantau Bujur Hulu,63.08.10.2013
71456,Kalimantan Selatan,Hulu Sungai Utara,Sungai Tabukan,Rantau Bujur Tengah,63.08.10.2014
71456,Kalimantan Selatan,Hulu Sungai Utara,Sungai Tabukan,Rantau Bujur Hilir,63.08.10.2015
71456,Kalimantan Selatan,Hulu Sungai Utara,Sungai Tabukan,Rantau Bujur Darat,63.08.10.2016
71456,Kalimantan Selatan,Hulu Sungai Utara,Sungai Tabukan,Tambalang Raya,63.08.10.2017
71553,Kalimantan Selatan,Tabalong,Banua Lawas,Hapalah,63.09.01.2001
71553,Kalimantan Selatan,Tabalong,Banua Lawas,Bangkiling,63.09.01.2002
72167,Kalimantan Selatan,Tabalong,Banua Lawas,Sungai Durian,63.09.01.2003
71553,Kalimantan Selatan,Tabalong,Banua Lawas,Pematang,63.09.01.2004
71553,Kalimantan Selatan,Tabalong,Banua Lawas,Hariang,63.09.01.2005
71553,Kalimantan Selatan,Tabalong,Banua Lawas,Banua Lawas,63.09.01.2006
71553,Kalimantan Selatan,Tabalong,Banua Lawas,Habau,63.09.01.2007
71553,Kalimantan Selatan,Tabalong,Banua Lawas,Banua Rantau,63.09.01.2008
71553,Kalimantan Selatan,Tabalong,Banua Lawas,Purai,63.09.01.2009
71553,Kalimantan Selatan,Tabalong,Banua Lawas,Batang Banyu,63.09.01.2010
71553,Kalimantan Selatan,Tabalong,Banua Lawas,Habau Hulu,63.09.01.2011
71553,Kalimantan Selatan,Tabalong,Banua Lawas,Bungin,63.09.01.2012
71553,Kalimantan Selatan,Tabalong,Banua Lawas,Bangkiling Raya,63.09.01.2013
71553,Kalimantan Selatan,Tabalong,Banua Lawas,Talan,63.09.01.2014
71553,Kalimantan Selatan,Tabalong,Banua Lawas,Sungai Anyar,63.09.01.2015
71552,Kalimantan Selatan,Tabalong,Kelua,Pulau,63.09.02.1001
71552,Kalimantan Selatan,Tabalong,Kelua,Ampukung,63.09.02.2002
71552,Kalimantan Selatan,Tabalong,Kelua,Telaga Itar,63.09.02.2003
71552,Kalimantan Selatan,Tabalong,Kelua,Sungai Buluh,63.09.02.2004
71552,Kalimantan Selatan,Tabalong,Kelua,Binturu,63.09.02.2005
71552,Kalimantan Selatan,Tabalong,Kelua,Pudak Setegal,63.09.02.2006
71552,Kalimantan Selatan,Tabalong,Kelua,Pasar Panas,63.09.02.2007
71552,Kalimantan Selatan,Tabalong,Kelua,Masintan,63.09.02.2008
71552,Kalimantan Selatan,Tabalong,Kelua,Takulat,63.09.02.2009
71552,Kalimantan Selatan,Tabalong,Kelua,Paliat,63.09.02.2010
71552,Kalimantan Selatan,Tabalong,Kelua,Karangan Putih,63.09.02.2011
71552,Kalimantan Selatan,Tabalong,Kelua,Bahungin,63.09.02.2012
71561,Kalimantan Selatan,Tabalong,Tanta,Murung Baru,63.09.03.2001
71561,Kalimantan Selatan,Tabalong,Tanta,Lukbayur,63.09.03.2002
71561,Kalimantan Selatan,Tabalong,Tanta,Walangkir,63.09.03.2003
71561,Kalimantan Selatan,Tabalong,Tanta,Warukin,63.09.03.2004
71561,Kalimantan Selatan,Tabalong,Tanta,Barimbun,63.09.03.2005
71561,Kalimantan Selatan,Tabalong,Tanta,Mangkusip,63.09.03.2006
71561,Kalimantan Selatan,Tabalong,Tanta,Pamarangan Kanan,63.09.03.2007
71561,Kalimantan Selatan,Tabalong,Tanta,Pulau Kuu,
71561,Kalimantan Selatan,Tabalong,Tanta,Tanta,63.09.03.2009
71561,Kalimantan Selatan,Tabalong,Tanta,Padang Panjang,63.09.03.2010
71561,Kalimantan Selatan,Tabalong,Tanta,Puain Kanan,63.09.03.2011
71561,Kalimantan Selatan,Tabalong,Tanta,Padangin,63.09.03.2012
71561,Kalimantan Selatan,Tabalong,Tanta,Tamiyang,63.09.03.2013
71561,Kalimantan Selatan,Tabalong,Tanta,Tanta Hulu,63.09.03.2014
71512,Kalimantan Selatan,Tabalong,Tanjung,Jangkung,63.09.04.1001
71513,Kalimantan Selatan,Tabalong,Tanjung,Tanjung,63.09.04.1002
71514,Kalimantan Selatan,Tabalong,Tanjung,Agung,63.09.04.1003
71515,Kalimantan Selatan,Tabalong,Tanjung,Hikun,63.09.04.1004
71515,Kalimantan Selatan,Tabalong,Tanjung,Banyu Tajun,63.09.04.2005
71515,Kalimantan Selatan,Tabalong,Tanjung,Pamarangan Kiwa,63.09.04.2006
71515,Kalimantan Selatan,Tabalong,Tanjung,Puain Kiwa,63.09.04.2007
71515,Kalimantan Selatan,Tabalong,Tanjung,Juai,63.09.04.2008
71515,Kalimantan Selatan,Tabalong,Tanjung,Mahe Seberang,63.09.04.2009
71515,Kalimantan Selatan,Tabalong,Tanjung,Kambitin,63.09.04.2010
71515,Kalimantan Selatan,Tabalong,Tanjung,Wayau,63.09.04.2011
71515,Kalimantan Selatan,Tabalong,Tanjung,Garunggung,63.09.04.2012
71515,Kalimantan Selatan,Tabalong,Tanjung,Kitang,63.09.04.2013
71515,Kalimantan Selatan,Tabalong,Tanjung,Sungai Pimping,63.09.04.2014
71515,Kalimantan Selatan,Tabalong,Tanjung,Kambitin Raya,63.09.04.2015
71570,Kalimantan Selatan,Tabalong,Haruai,Marindi,63.09.05.2001
71570,Kalimantan Selatan,Tabalong,Haruai,Wirang,63.09.05.2002
71570,Kalimantan Selatan,Tabalong,Haruai,Bongkang,63.09.05.2003
71570,Kalimantan Selatan,Tabalong,Haruai,Nawin,63.09.05.2004
71570,Kalimantan Selatan,Tabalong,Haruai,Halong,63.09.05.2005
71570,Kalimantan Selatan,Tabalong,Haruai,Hayup,63.09.05.2007
71570,Kalimantan Selatan,Tabalong,Haruai,Kembang Kuning,63.09.05.2011
71570,Kalimantan Selatan,Tabalong,Haruai,Seradang,63.09.05.2012
71570,Kalimantan Selatan,Tabalong,Haruai,Mahe Pasar,63.09.05.2013
71570,Kalimantan Selatan,Tabalong,Haruai,Lok Batu,63.09.05.2014
71570,Kalimantan Selatan,Tabalong,Haruai,Suput,63.09.05.2015
71570,Kalimantan Selatan,Tabalong,Haruai,Surian,63.09.05.2018
71570,Kalimantan Selatan,Tabalong,Haruai,Catur Karya,63.09.05.2021
71571,Kalimantan Selatan,Tabalong,Murung Pudak,Belimbing Raya,63.09.06.1001
71571,Kalimantan Selatan,Tabalong,Murung Pudak,Belimbing,63.09.06.1002
71571,Kalimantan Selatan,Tabalong,Murung Pudak,Sulingan,63.09.06.1003
71571,Kalimantan Selatan,Tabalong,Murung Pudak,Mabu'un,63.09.06.1006
71571,Kalimantan Selatan,Tabalong,Murung Pudak,Pembataan,63.09.06.1009
71571,Kalimantan Selatan,Tabalong,Murung Pudak,Maburai,63.09.06.2004
71571,Kalimantan Selatan,Tabalong,Murung Pudak,Kasiau,63.09.06.2005
71571,Kalimantan Selatan,Tabalong,Murung Pudak,Kapar,63.09.06.2007
71571,Kalimantan Selatan,Tabalong,Murung Pudak,Masukau,63.09.06.2008
71571,Kalimantan Selatan,Tabalong,Murung Pudak,Kasiau Raya,63.09.06.2010
71573,Kalimantan Selatan,Tabalong,Muara Uya,Kupang Nunding,63.09.07.2001
71573,Kalimantan Selatan,Tabalong,Muara Uya,Mangkupum,63.09.07.2002
71573,Kalimantan Selatan,Tabalong,Muara Uya,Pasar Batu,63.09.07.2003
71573,Kalimantan Selatan,Tabalong,Muara Uya,Uwie,63.09.07.2004
71573,Kalimantan Selatan,Tabalong,Muara Uya,Muara Uya,63.09.07.2005
71573,Kalimantan Selatan,Tabalong,Muara Uya,Lumbang,63.09.07.2006
71573,Kalimantan Selatan,Tabalong,Muara Uya,Santuun,63.09.07.2007
71573,Kalimantan Selatan,Tabalong,Muara Uya,Simpung Layung,63.09.07.2008
71573,Kalimantan Selatan,Tabalong,Muara Uya,Binjai,63.09.07.2009
71573,Kalimantan Selatan,Tabalong,Muara Uya,Palapi,63.09.07.2010
71573,Kalimantan Selatan,Tabalong,Muara Uya,Kampung Baru,63.09.07.2011
71573,Kalimantan Selatan,Tabalong,Muara Uya,Salikung,63.09.07.2012
71573,Kalimantan Selatan,Tabalong,Muara Uya,Ribang,63.09.07.2013
71573,Kalimantan Selatan,Tabalong,Muara Uya,Sungai Kumap,63.09.07.2014
71555,Kalimantan Selatan,Tabalong,Muara Harus,Madang,63.09.08.2001
71555,Kalimantan Selatan,Tabalong,Muara Harus,Tantaringin,63.09.08.2002
71555,Kalimantan Selatan,Tabalong,Muara Harus,Murung Karangan,63.09.08.2003
71555,Kalimantan Selatan,Tabalong,Muara Harus,Padangin,63.09.08.2004
71555,Kalimantan Selatan,Tabalong,Muara Harus,Manduin,63.09.08.2005
71555,Kalimantan Selatan,Tabalong,Muara Harus,Mantuil,63.09.08.2006
71555,Kalimantan Selatan,Tabalong,Muara Harus,Harus,63.09.08.2007
71554,Kalimantan Selatan,Tabalong,Pugaan,Pugaan,63.09.09.2001
71554,Kalimantan Selatan,Tabalong,Pugaan,Pampanan,63.09.09.2002
71554,Kalimantan Selatan,Tabalong,Pugaan,Sungai Rukam II,63.09.09.2003
71554,Kalimantan Selatan,Tabalong,Pugaan,Sungai Rukam I,63.09.09.2004
71554,Kalimantan Selatan,Tabalong,Pugaan,Jirak,63.09.09.2005
71554,Kalimantan Selatan,Tabalong,Pugaan,Halangan,63.09.09.2006
71554,Kalimantan Selatan,Tabalong,Pugaan,Tamunti,63.09.09.2007
71575,Kalimantan Selatan,Tabalong,Upau,Bilas,63.09.10.2001
71575,Kalimantan Selatan,Tabalong,Upau,Kaong,63.09.10.2002
71575,Kalimantan Selatan,Tabalong,Upau,Pangelak,63.09.10.2003
71575,Kalimantan Selatan,Tabalong,Upau,Kinarum,63.09.10.2004
71575,Kalimantan Selatan,Tabalong,Upau,Masingai II,63.09.10.2005
71575,Kalimantan Selatan,Tabalong,Upau,Masingai I,63.09.10.2006
71574,Kalimantan Selatan,Tabalong,Jaro,Teratau,63.09.11.2001
71574,Kalimantan Selatan,Tabalong,Jaro,Namun,63.09.11.2002
71574,Kalimantan Selatan,Tabalong,Jaro,Jaro,63.09.11.2003
71574,Kalimantan Selatan,Tabalong,Jaro,Solan,63.09.11.2004
71574,Kalimantan Selatan,Tabalong,Jaro,Muang,63.09.11.2005
71574,Kalimantan Selatan,Tabalong,Jaro,Lano,63.09.11.2006
71574,Kalimantan Selatan,Tabalong,Jaro,Purui,63.09.11.2007
71574,Kalimantan Selatan,Tabalong,Jaro,Garagata,63.09.11.2008
71574,Kalimantan Selatan,Tabalong,Jaro,Nalui,63.09.11.2009
71572,Kalimantan Selatan,Tabalong,Bintang Ara,Waling,63.09.12.2001
71572,Kalimantan Selatan,Tabalong,Bintang Ara,Usih,63.09.12.2002
71572,Kalimantan Selatan,Tabalong,Bintang Ara,Bintang Ara,63.09.12.2003
71572,Kalimantan Selatan,Tabalong,Bintang Ara,Burum,63.09.12.2004
71572,Kalimantan Selatan,Tabalong,Bintang Ara,Panaan,63.09.12.2005
71572,Kalimantan Selatan,Tabalong,Bintang Ara,Dambung Raya,63.09.12.2006
71572,Kalimantan Selatan,Tabalong,Bintang Ara,Argo Mulyo,63.09.12.2007
71572,Kalimantan Selatan,Tabalong,Bintang Ara,Bumi Makmur,63.09.12.2008
71572,Kalimantan Selatan,Tabalong,Bintang Ara,Hegarmanah,63.09.12.2009
72271,Kalimantan Selatan,Tanah Bumbu,Batu Licin,Batulicin,63.10.01.1007
72214,Kalimantan Selatan,Tanah Bumbu,Batu Licin,Gunungtinggi,63.10.01.1028
72211,Kalimantan Selatan,Tanah Bumbu,Batu Licin,Segumbang,63.10.01.2005
72215,Kalimantan Selatan,Tanah Bumbu,Batu Licin,Kersik Putih,63.10.01.2006
72211,Kalimantan Selatan,Tanah Bumbu,Batu Licin,Maju Makmur,63.10.01.2029
72216,Kalimantan Selatan,Tanah Bumbu,Batu Licin,Maju Bersama,63.10.01.2030
72217,Kalimantan Selatan,Tanah Bumbu,Batu Licin,Sukamaju,63.10.01.2031
72218,Kalimantan Selatan,Tanah Bumbu,Batu Licin,Polewali Marajae,63.10.01.2032
72273,Kalimantan Selatan,Tanah Bumbu,Batu Licin,Danauindah,63.10.01.2033
72273,Kalimantan Selatan,Tanah Bumbu,Kusan Hilir,Pagatan,
72273,Kalimantan Selatan,Tanah Bumbu,Kusan Hilir,Betung,63.10.02.2002
72273,Kalimantan Selatan,Tanah Bumbu,Kusan Hilir,Sungai Lembu,63.10.02.2003
72273,Kalimantan Selatan,Tanah Bumbu,Kusan Hilir,Wiritasi,63.10.02.2004
72273,Kalimantan Selatan,Tanah Bumbu,Kusan Hilir,Pejala,63.10.02.2005
72273,Kalimantan Selatan,Tanah Bumbu,Kusan Hilir,Pagaruyung,63.10.02.2006
72273,Kalimantan Selatan,Tanah Bumbu,Kusan Hilir,Muara Pagatan Tengah,63.10.02.2007
72273,Kalimantan Selatan,Tanah Bumbu,Kusan Hilir,Kampung Baru,63.10.02.2008
72273,Kalimantan Selatan,Tanah Bumbu,Kusan Hilir,Pasar Baru,63.10.02.2009
72273,Kalimantan Selatan,Tanah Bumbu,Kusan Hilir,Batuah,63.10.02.2010
72273,Kalimantan Selatan,Tanah Bumbu,Kusan Hilir,Baru Gelang,63.10.02.2011
72273,Kalimantan Selatan,Tanah Bumbu,Kusan Hilir,Pulau Salak,63.10.02.2012
72273,Kalimantan Selatan,Tanah Bumbu,Kusan Hilir,Mudalang,63.10.02.2019
72273,Kalimantan Selatan,Tanah Bumbu,Kusan Hilir,Tanette,63.10.02.2020
72273,Kalimantan Selatan,Tanah Bumbu,Kusan Hilir,Muara Pagatan,63.10.02.2021
